Date,Open,High,Low,Close,Volume
2024-12-16,11.859999656677246,12.960000038146973,11.149999618530273,12.930000305175781,13938000
2024-12-17,12.890000343322754,14.104999542236328,12.670000076293945,13.890000343322754,14294800
2024-12-18,13.890000343322754,14.989999771118164,13.029999732971191,13.149999618530273,17637600
2024-12-19,13.5,14.699999809265137,12.53499984741211,12.779999732971191,13936300
2024-12-20,12.40999984741211,14.03499984741211,12.029999732971191,13.569999694824219,20422000
2024-12-23,14.329999923706055,16.299999237060547,13.819999694824219,14.579999923706055,26557200
2024-12-24,14.835000038146973,16.719999313354492,14.40999984741211,16.649999618530273,19304400
2024-12-26,16.799999237060547,19.290000915527344,16.280000686645508,19.075000762939453,28472700
2024-12-27,19.09000015258789,19.6200008392334,17.8700008392334,18.389999389648438,15166200
2024-12-30,17.75,19.299999237060547,17.270000457763672,18.940000534057617,15412800
2024-12-31,18.940000534057617,19.209999084472656,17.549999237060547,18.15999984741211,14048200
2025-01-02,18.309999465942383,21.0049991607666,17.711999893188477,19.31999969482422,27752500
2025-01-03,19.450000762939453,22.1200008392334,19.15999984741211,21.889999389648438,22211200
2025-01-06,22.1200008392334,22.31999969482422,20.95599937438965,21.760000228881836,15032500
2025-01-07,21.790000915527344,22.290000915527344,19.649999618530273,19.8700008392334,14427000
2025-01-08,19.200000762939453,19.68000030517578,17.8700008392334,18.790000915527344,13434100
2025-01-10,18.43000030517578,19.04400062561035,17.299999237060547,17.8700008392334,9506200
2025-01-13,16.989999771118164,17.270000457763672,15.859999656677246,16.90999984741211,10861300
2025-01-14,17.850000381469727,18.299999237060547,16.725000381469727,16.809999465942383,8180000
2025-01-15,17.649999618530273,19.25,17.540000915527344,19.18000030517578,16110900
2025-01-16,19.200000762939453,19.700000762939453,18.469999313354492,19.059999465942383,9662000
2025-01-17,19.204999923706055,19.860000610351562,18.5,18.510000228881836,9861900
2025-01-21,19.540000915527344,22.979999542236328,19.280000686645508,22.940000534057617,28615400
2025-01-22,21.954999923706055,23.450000762939453,21.860000610351562,22.450000762939453,12616800
2025-01-23,21.829999923706055,22.950000762939453,21.18000030517578,22.170000076293945,13019100
2025-01-24,23.190000534057617,24.950000762939453,22.760000228881836,23.06999969482422,23937000
2025-01-27,21.709999084472656,23.09000015258789,20.780000686645508,21.139999389648438,12033600
2025-01-28,22.3799991607666,22.989999771118164,20.049999237060547,21.520000457763672,12139900
2025-01-29,21.520000457763672,22.469999313354492,20.40999984741211,20.8700008392334,9653100
2025-01-30,21.459999084472656,23.03499984741211,21.145000457763672,22.420000076293945,13645300
2025-01-31,22.649999618530273,23.889999389648438,21.639999389648438,21.68000030517578,14210500
2025-02-03,20.290000915527344,22.187000274658203,19.700000762939453,21.700000762939453,11199000
2025-02-04,21.559999465942383,22.270000457763672,21.020000457763672,21.579999923706055,11107800
2025-02-05,21.059999465942383,21.209999084472656,19.360000610351562,19.6200008392334,15205100
2025-02-06,19.989999771118164,20.209999084472656,18.86199951171875,19.389999389648438,10083100
2025-02-07,19.389999389648438,20.059999465942383,18.125,18.399999618530273,11673000
2025-02-10,18.700000762939453,20.270000457763672,18.5,19.93000030517578,11614700
2025-02-11,19.600000381469727,19.749000549316406,18.030000686645508,18.139999389648438,10889700
2025-02-12,17.950000762939453,19.325000762939453,17.56999969482422,18.75,9995400
2025-02-13,19.219999313354492,19.860000610351562,18.899999618530273,19.15999984741211,10416700
2025-02-14,19.5,19.93000030517578,18.440000534057617,19.6200008392334,10431200
2025-02-18,20.260000228881836,22.399999618530273,19.649999618530273,20.270000457763672,18311800
2025-02-19,20.459999084472656,21.25200080871582,19.299999237060547,19.579999923706055,12416500
2025-02-20,19.65999984741211,20.15999984741211,17.851999282836914,19.719999313354492,12571200
2025-02-21,19.709999084472656,20.170000076293945,17.719999313354492,18.075000762939453,12846400
2025-02-24,18.385000228881836,18.600000381469727,16.68000030517578,16.969999313354492,13158300
2025-02-25,16.25,16.459999084472656,14.5,15.399999618530273,14871600
2025-02-26,16.709999084472656,17.3700008392334,16.0,16.5,11477600
2025-02-27,17.225000381469727,17.334999084472656,14.321000099182129,14.395000457763672,15047000
2025-02-28,13.180999755859375,14.899999618530273,13.020000457763672,14.579999923706055,17615600
2025-03-03,14.805000305175781,15.130000114440918,13.170000076293945,13.460000038146973,12873500
2025-03-04,12.819999694824219,14.100000381469727,12.550000190734863,13.470000267028809,12892800
2025-03-05,13.859999656677246,14.199999809265137,13.449999809265137,14.109999656677246,10215700
2025-03-06,13.649999618530273,14.079999923706055,10.25,11.260000228881836,51019500
2025-03-07,7.260000228881836,9.550000190734863,7.050000190734863,8.770000457763672,52216400
2025-03-10,7.789999961853027,7.890999794006348,6.639999866485596,6.78000020980835,25083700
2025-03-11,6.71999979019165,7.039999961853027,6.260000228881836,6.480000019073486,20201700
2025-03-12,6.824999809265137,7.650000095367432,6.53000020980835,7.420000076293945,21057400
2025-03-13,7.260000228881836,7.349999904632568,6.579999923706055,6.699999809265137,13775800
2025-03-14,6.90500020980835,7.340000152587891,6.809999942779541,7.309999942779541,11262900
2025-03-17,7.329999923706055,8.130000114440918,7.211999893188477,7.909999847412109,13046300
2025-03-18,7.610000133514404,7.646999835968018,7.010000228881836,7.010000228881836,9642100
2025-03-19,7.150000095367432,7.420000076293945,6.910999774932861,7.260000228881836,8515200
